run_id,firm_id,rank,company,relative_timepoint,target_year,snapshot_status,pages_attempted,pages_fetch_success,pages_fetch_failed,pages_extraction_usable,pages_branding_eligible,pages_governance_metadata,pages_excluded_legal_technical,pages_duplicate,pages_excluded,avg_text_chars,flags
508f1903-71e7-4aab-aba6-000fed4d8b7d,25,25,BIRKENSTOCK GROUP,event,2021,selected,1,1,0,0,0,0,0,0,1,20.0,"[""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,25,25,BIRKENSTOCK GROUP,post_event,2023,beyond_tolerance,1,1,0,0,0,0,0,1,1,,"[""duplicate_content_flag"", ""likely_navigation_only"", ""soft_404_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,25,25,BIRKENSTOCK GROUP,post_post_event,2025,beyond_tolerance,1,1,0,0,0,0,0,1,1,,"[""duplicate_content_flag"", ""likely_navigation_only"", ""soft_404_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,26,26,RIMOWA GMBH,pre_pre_event,2012,selected,25,23,2,23,1,0,0,22,2,,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,26,26,RIMOWA GMBH,pre_event,2014,selected,25,22,3,22,5,0,1,17,3,,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,26,26,RIMOWA GMBH,event,2016,selected,25,24,1,24,5,0,0,19,1,,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,26,26,RIMOWA GMBH,post_event,2018,selected,25,22,3,22,17,0,1,3,3,,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,26,26,RIMOWA GMBH,post_post_event,2020,selected,25,22,3,22,16,0,0,6,3,,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,27,27,DOUGLAS HOLDING / DOUGLAS GROUP,pre_pre_event,2008,selected,1,0,1,0,0,0,0,0,1,,"[""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,27,27,DOUGLAS HOLDING / DOUGLAS GROUP,pre_event,2010,selected,1,1,0,1,1,0,0,0,0,449.0,
508f1903-71e7-4aab-aba6-000fed4d8b7d,27,27,DOUGLAS HOLDING / DOUGLAS GROUP,event,2012,beyond_tolerance,1,1,0,0,0,0,0,1,1,,"[""duplicate_content_flag"", ""likely_navigation_only"", ""soft_404_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,27,27,DOUGLAS HOLDING / DOUGLAS GROUP,post_event,2014,beyond_tolerance,1,1,0,0,0,0,0,1,1,,"[""duplicate_content_flag"", ""likely_navigation_only"", ""soft_404_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,27,27,DOUGLAS HOLDING / DOUGLAS GROUP,post_post_event,2016,selected,25,21,4,21,17,0,6,2,4,,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,29,29,CONDITOREI COPPENRATH & WIESE KG,pre_pre_event,2011,selected,25,24,1,24,23,0,0,1,1,,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,29,29,CONDITOREI COPPENRATH & WIESE KG,pre_event,2013,selected,25,24,1,24,23,0,0,1,1,,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,29,29,CONDITOREI COPPENRATH & WIESE KG,event,2015,selected,25,25,0,25,24,0,0,1,0,3173.0,"[""duplicate_content_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,29,29,CONDITOREI COPPENRATH & WIESE KG,post_event,2017,selected,5,1,4,1,1,0,4,3,4,884.0,"[""duplicate_content_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,29,29,CONDITOREI COPPENRATH & WIESE KG,post_post_event,2019,selected,25,18,7,18,18,0,7,5,7,2923.7,"[""duplicate_content_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,30,30,DR. AUGUST OETKER KG / OETKER-GRUPPE,pre_pre_event,2017,beyond_tolerance,1,1,0,0,0,0,0,1,1,,"[""duplicate_content_flag"", ""likely_navigation_only"", ""soft_404_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,30,30,DR. AUGUST OETKER KG / OETKER-GRUPPE,pre_event,2019,beyond_tolerance,1,1,0,0,0,0,0,1,1,,"[""duplicate_content_flag"", ""likely_navigation_only"", ""soft_404_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,30,30,DR. AUGUST OETKER KG / OETKER-GRUPPE,event,2021,beyond_tolerance,1,1,0,0,0,0,0,1,1,,"[""duplicate_content_flag"", ""likely_navigation_only"", ""soft_404_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,30,30,DR. AUGUST OETKER KG / OETKER-GRUPPE,post_event,2023,selected,25,23,2,22,14,1,2,6,3,,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,30,30,DR. AUGUST OETKER KG / OETKER-GRUPPE,post_post_event,2025,selected,25,22,3,21,17,1,4,1,4,,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,28,28,CANYON BICYCLES GMBH,pre_pre_event,2016,selected,1,1,0,1,1,0,0,0,0,330.0,
508f1903-71e7-4aab-aba6-000fed4d8b7d,28,28,CANYON BICYCLES GMBH,pre_event,2018,selected,25,25,0,25,19,0,3,5,0,16466.7,"[""duplicate_content_flag""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,28,28,CANYON BICYCLES GMBH,event,2020,selected,25,25,0,25,20,0,3,2,0,2022.8,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,28,28,CANYON BICYCLES GMBH,post_event,2022,selected,25,24,1,23,23,0,0,1,2,4310.7,"[""duplicate_content_flag"", ""likely_navigation_only""]"
508f1903-71e7-4aab-aba6-000fed4d8b7d,28,28,CANYON BICYCLES GMBH,post_post_event,2024,selected,25,25,0,25,19,0,6,4,0,5983.2,"[""duplicate_content_flag""]"
